Trying to pull quay.io/konveyor/generic-external-provider:v0.9.0-rc.1...
Getting image source signatures
Copying blob sha256:91c155f5683e47b3336b75924715d56597a9bb8276fdcdaa1510c0c07a575a0e
Copying blob sha256:063fbd5fac6af91f4042bbe66bae69795aa46675d5b0c800ed195ad79ed8fb02
Copying config sha256:27d18a6ef30d29bab1379522ebd65ceac47464ca4c04283164d7424c75924c18
Writing manifest to image destination
6b6087b250fb51cb67bd3bca72b2123946b434727d3fad0412b85270470b8505
time="2026-02-24T09:32:03-05:00" level=info msg="provider configuration" config="{\"location\":\"/opt/input/source\",\"analysisMode\":\"full\",\"providerSpecificConfig\":{\"lspServerArgs\":[\"--stdio\"],\"lspServerName\":\"nodejs\",\"lspServerPath\":\"/usr/local/bin/typescript-language-server\",\"workspaceFolders\":[\"file:///opt/input/source\"]},\"proxyConfig\":{\"HTTPProxy\":\"\",\"HTTPSProxy\":\"\",\"NoProxy\":\"\",\"CGI\":false},\"pipeName\":\"\",\"initialized\":false}" logger=nodejs provider=grpc
time="2026-02-24T09:32:08-05:00" level=debug msg="starting provider" locations="[\"/Users/jmatthews/VM-Shared/patternfly_experiments/pranavs_skill/playpen-pf-mig-skills/experiments/migration-skill-quipuchords-jwm/quipucords-ui\"]" provider=builtin
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|(j|t)sx?)$\",\"pattern\":\"\\\\.pf-v5-c-|className=[\\\"'][^\\\"']*pf-v5-c-|class=[\\\"'][^\\\"']*pf-v5-c-\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-classes-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-classes-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-css-classes-00000
time="2026-02-24T09:32:25-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-import-paths-00000 ruleset=patternfly-v5/patternfly-v6 worker=7
time="2026-02-24T09:32:25-05:00" level=info msg="Adding Carrier span info to context" worker=7
time="2026-02-24T09:32:25-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-import-paths-00000 worker=7
time="2026-02-24T09:32:25-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-css-variables-00000 ruleset=patternfly-v5/patternfly-v6 worker=5
time="2026-02-24T09:32:25-05:00" level=info msg="Adding Carrier span info to context" worker=5
time="2026-02-24T09:32:25-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-css-variables-00000 worker=5
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-tokens-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-tokens-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-css-tokens-00000
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"import[\\\\s\\\\S]*ChipGroup[\\\\s\\\\S]*from[\\\\s\\\\S]*['\\\"]@patternfly/react-core['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-chip-00010\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-chip-00010\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-chip-00010
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|(j|t)sx?)$\",\"pattern\":\"\\\\.pf-v5-u-|className=[\\\"'][^\\\"']*pf-v5-u-|class=[\\\"'][^\\\"']*pf-v5-u-\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-classes-00020\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-classes-00020\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-css-classes-00020
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|js|jsx|ts|tsx)$\",\"pattern\":\"--pf-v5-global--FontSize--lg\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-variables-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-variables-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-css-variables-00000
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"import[\\\\s\\\\S]*Chip[\\\\s\\\\S]*from[\\\\s\\\\S]*['\\\"]@patternfly/react-core['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-chip-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-chip-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-chip-00000
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(css|scss|(j|t)sx?)$\",\"pattern\":\"\\\\.pf-v5-l-|className=[\\\"'][^\\\"']*pf-v5-l-|class=[\\\"'][^\\\"']*pf-v5-l-\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-classes-00010\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-css-classes-00010\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-css-classes-00010
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"import[\\\\s\\\\S]*from[\\\\s\\\\S]*['\\\"]@patternfly/react-core/v5['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-import-paths-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-import-paths-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-import-paths-00000
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|(j|t)sx?)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|(j|t)sx?)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"import[\\\\s\\\\S]*DualListSelector[\\\\s\\\\S]*from[\\\\s\\\\S]*['\\\"]@patternfly/react-core/next['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-dual-list-selector-00010\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-dual-list-selector-00010\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-dual-list-selector-00010
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|js|jsx|ts|tsx)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:25-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(css|scss|(j|t)sx?)$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:29-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="import[\\s\\S]*DualListSelector[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-core/next['\"]"
time="2026-02-24T09:32:29-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="import[\\s\\S]*DualListSelector[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-core/next['\"]" totalFiles=158
time="2026-02-24T09:32:29-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-dual-list-selector-00010 worker=1
time="2026-02-24T09:32:29-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-dual-list-selector-00010 worker=1
time="2026-02-24T09:32:29-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-imports-00000 ruleset=patternfly-v5/patternfly-v6 worker=1
time="2026-02-24T09:32:29-05:00" level=info msg="Adding Carrier span info to context" worker=1
time="2026-02-24T09:32:29-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-imports-00000 worker=1
time="2026-02-24T09:32:29-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"import[\\\\s\\\\S]*from[\\\\s\\\\S]*['\\\"]@patternfly/react-core['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-imports-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-imports-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-imports-00000
time="2026-02-24T09:32:29-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:29-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-dual-list-selector-00010
time="2026-02-24T09:32:29-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-dual-list-selector-00010
time="2026-02-24T09:32:29-05:00" level=unknown msg="rule response received" failed=0 matched=0 total=235 unmatched=1
time="2026-02-24T09:32:30-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="import[\\s\\S]*Chip[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-core['\"]"
time="2026-02-24T09:32:30-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="import[\\s\\S]*Chip[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-core['\"]" totalFiles=158
time="2026-02-24T09:32:30-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-chip-00000 worker=2
time="2026-02-24T09:32:30-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-chip-00000 worker=2
time="2026-02-24T09:32:30-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-components-00000 ruleset=patternfly-v5/patternfly-v6 worker=2
time="2026-02-24T09:32:30-05:00" level=info msg="Adding Carrier span info to context" worker=2
time="2026-02-24T09:32:30-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-components-00000 worker=2
time="2026-02-24T09:32:30-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"import[\\\\s\\\\S]*KebabToggle[\\\\s\\\\S]*from[\\\\s\\\\S]*['\\\"]@patternfly/react-core/deprecated['\\\"]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-components-00000\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-components-00000\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-removed-components-00000
time="2026-02-24T09:32:30-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:30-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-chip-00000
time="2026-02-24T09:32:30-05:00" level=unknown msg="rule was evaluated, and we did not find a violation" ruleID=patternfly-v5-to-patternfly-v6-chip-00000
time="2026-02-24T09:32:30-05:00" level=unknown msg="rule response received" failed=0 matched=0 total=235 unmatched=2
time="2026-02-24T09:32:30-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="import[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-charts['\"]"
time="2026-02-24T09:32:30-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="import[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-charts['\"]" totalFiles=158
time="2026-02-24T09:32:30-05:00" level=unknown msg="analyzing pattern" needsMultiline=true pattern="import[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-core/v5['\"]"
time="2026-02-24T09:32:30-05:00" level=unknown msg="searching for multiline pattern using parallelWalk" literal=false pattern="import[\\s\\S]*from[\\s\\S]*['\"]@patternfly/react-core/v5['\"]" totalFiles=158
time="2026-02-24T09:32:30-05:00" level=unknown msg="no incidents found" ruleID=patternfly-v5-to-patternfly-v6-charts-00000 worker=9
time="2026-02-24T09:32:30-05:00" level=unknown msg="finished rule" error=null found=0 matched=false ruleID=patternfly-v5-to-patternfly-v6-charts-00000 worker=9
time="2026-02-24T09:32:30-05:00" level=unknown msg="taking rule" rule=patternfly-v5-to-patternfly-v6-removed-components-00010 ruleset=patternfly-v5/patternfly-v6 worker=9
time="2026-02-24T09:32:30-05:00" level=info msg="Adding Carrier span info to context" worker=9
time="2026-02-24T09:32:30-05:00" level=info msg="processing rule" logger=process-rule ruleID=patternfly-v5-to-patternfly-v6-removed-components-00010 worker=9
time="2026-02-24T09:32:30-05:00" level=unknown msg="builtin condition context" condition="{\"Filecontent\":{\"filePattern\":\"\\\\.(j|t)sx?$\",\"pattern\":\"\\u003cKebabToggle[\\\\s\\u003e]\"},\"File\":{\"pattern\":\"\"},\"XML\":{\"xpath\":\"\"},\"XMLPublicID\":{\"regex\":\"\",\"namespaces\":null},\"JSON\":{\"xpath\":\"\"},\"HasTags\":null,\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-components-00010\",\"DepLabelSelector\":\"\"}" provider context="{\"Tags\":{},\"Template\":{},\"RuleID\":\"patternfly-v5-to-patternfly-v6-removed-components-00010\",\"DepLabelSelector\":\"\"}" ruleID=patternfly-v5-to-patternfly-v6-removed-components-00010
time="2026-02-24T09:32:30-05:00" level=unknown msg="searching for files" additionalPaths="[]" criteria="{\"Patterns\":[\"\\\\.(j|t)sx?$\"],\"ConditionFilepaths\":null}" providerScopeConstraints="{\"IncludePathsOrPatterns\":[],\"ExcludePathsOrPatterns\":[\"node_modules\",\"vendor\",\".git\",\"dist\",\"build\",\"target\",\".venv\",\"venv\"]}" ruleScopedConstraints="{\"IncludePathsOrPatterns\":null,\"ExcludePathsOrPatterns\":null}"
time="2026-02-24T09:32:30-05:00" level=info msg="rule returned" ruleID=patternfly-v5-to-patternfly-v6-charts-00000
